date_time,temperature,humidity,pressure
2018-11-10 06:00:00+00:00,8.1,83.8,1072.8
2018-11-10 07:00:00+00:00,8.1,82.9,1073.0
2018-11-10 08:00:00+00:00,8.5,80.7,1073.1
2018-11-10 09:00:00+00:00,9.3,77.8,1072.9
2018-11-10 10:00:00+00:00,10.4,75.6,1072.9
2018-11-10 11:00:00+00:00,12.1,69.7,1072.4
2018-11-10 12:00:00+00:00,13.1,65.1,1071.9
2018-11-10 13:00:00+00:00,13.1,65.0,1072.0
2018-11-10 14:00:00+00:00,12.4,68.1,1072.0
2018-11-10 15:00:00+00:00,11.6,71.4,1071.9
2018-11-10 16:00:00+00:00,11.1,73.9,1072.1
2018-11-10 17:00:00+00:00,10.4,80.8,1071.6
2018-11-10 18:00:00+00:00,10.4,81.8,1071.8
2018-11-10 19:00:00+00:00,10.3,84.0,1072.7
2018-11-10 20:00:00+00:00,9.8,86.7,1072.6
2018-11-10 21:00:00+00:00,9.6,88.7,1073.2
2018-11-10 22:00:00+00:00,9.6,90.6,1073.4
2018-11-10 23:00:00+00:00,9.5,90.2,1073.0
2018-11-11 00:00:00+00:00,9.6,90.8,1073.5
2018-11-11 01:00:00+00:00,9.6,90.6,1074.0
2018-11-11 02:00:00+00:00,9.5,90.8,1073.9
2018-11-11 03:00:00+00:00,9.4,90.7,1073.3
2018-11-11 04:00:00+00:00,9.7,89.4,1072.9
2018-11-11 05:00:00+00:00,9.9,87.8,1073.5
2018-11-11 06:00:00+00:00,10.3,89.6,1075.5
2018-11-11 07:00:00+00:00,10.1,92.8,1076.3
2018-11-11 08:00:00+00:00,10.2,92.1,1077.0
2018-11-11 09:00:00+00:00,10.6,90.6,1077.3
2018-11-11 10:00:00+00:00,10.7,91.0,1077.6
2018-11-11 11:00:00+00:00,10.9,89.9,1077.4
2018-11-11 12:00:00+00:00,11.0,89.7,1077.2
2018-11-11 13:00:00+00:00,11.9,86.4,1077.2
2018-11-11 14:00:00+00:00,13.7,78.6,1076.7
2018-11-11 15:00:00+00:00,13.8,76.8,1076.5
2018-11-11 16:00:00+00:00,12.8,81.7,1076.1
2018-11-11 17:00:00+00:00,13.0,73.8,1076.7
2018-11-11 18:00:00+00:00,12.4,76.2,1077.5
2018-11-11 19:00:00+00:00,11.3,84.5,1078.4
2018-11-11 20:00:00+00:00,11.0,86.4,1078.8
2018-11-11 21:00:00+00:00,11.1,84.9,1079.6
2018-11-11 22:00:00+00:00,10.9,85.8,1079.9
2018-11-11 23:00:00+00:00,11.0,85.1,1079.8
2018-11-12 00:00:00+00:00,10.7,85.9,1079.4
2018-11-12 01:00:00+00:00,10.4,85.9,1079.2
2018-11-12 02:00:00+00:00,10.5,84.7,1079.1
2018-11-12 03:00:00+00:00,10.4,83.9,1078.3
2018-11-12 04:00:00+00:00,9.9,85.3,1078.3
2018-11-12 05:00:00+00:00,9.6,85.7,1078.6
2018-11-12 06:00:00+00:00,9.8,84.3,1078.7
2018-11-12 07:00:00+00:00,9.6,84.5,1079.2
2018-11-12 08:00:00+00:00,9.5,85.2,1080.2
2018-11-12 09:00:00+00:00,9.1,86.6,1080.7
2018-11-12 10:00:00+00:00,10.2,82.3,1080.8
2018-11-12 11:00:00+00:00,11.8,77.5,1081.1
2018-11-12 12:00:00+00:00,13.2,72.4,1081.2
2018-11-12 13:00:00+00:00,14.2,68.2,1081.6
2018-11-12 14:00:00+00:00,14.6,67.3,1081.9
2018-11-12 15:00:00+00:00,13.9,69.3,1082.3
2018-11-12 16:00:00+00:00,13.1,73.6,1082.6
2018-11-12 17:00:00+00:00,12.6,77.5,1082.9
2018-11-12 18:00:00+00:00,12.1,80.3,1083.6
2018-11-12 19:00:00+00:00,12.0,80.1,1084.0
2018-11-12 20:00:00+00:00,11.4,84.0,1084.1
2018-11-12 21:00:00+00:00,11.4,83.4,1084.4
2018-11-12 22:00:00+00:00,11.6,81.4,1084.4
2018-11-12 23:00:00+00:00,11.5,82.1,1084.7
2018-11-13 00:00:00+00:00,11.3,83.2,1085.1
2018-11-13 01:00:00+00:00,10.8,85.0,1085.6
2018-11-13 02:00:00+00:00,10.5,85.4,1086.1
2018-11-13 03:00:00+00:00,10.3,85.9,1086.3
2018-11-13 04:00:00+00:00,10.3,85.4,1086.9
2018-11-13 05:00:00+00:00,10.3,87.0,1087.8
2018-11-13 06:00:00+00:00,11.2,82.7,1088.9
2018-11-13 07:00:00+00:00,10.6,82.6,1090.9
2018-11-13 08:00:00+00:00,10.8,79.1,1092.2
2018-11-13 09:00:00+00:00,10.5,81.3,1093.2
2018-11-13 10:00:00+00:00,10.7,83.3,1093.3
2018-11-13 11:00:00+00:00,10.9,80.3,1093.6
2018-11-13 12:00:00+00:00,11.2,81.6,1093.7
2018-11-13 13:00:00+00:00,11.3,82.9,1094.0
2018-11-13 14:00:00+00:00,11.6,82.1,1094.2
2018-11-13 15:00:00+00:00,11.6,79.9,1094.7
2018-11-13 16:00:00+00:00,11.1,83.3,1094.9
2018-11-13 17:00:00+00:00,10.2,88.0,1095.3
2018-11-13 18:00:00+00:00,9.5,90.7,1095.7
2018-11-13 19:00:00+00:00,8.7,91.9,1095.9
2018-11-13 20:00:00+00:00,8.4,92.2,1095.8
2018-11-13 21:00:00+00:00,8.0,92.5,1095.7
2018-11-13 22:00:00+00:00,7.8,92.0,1095.8
2018-11-13 23:00:00+00:00,7.9,92.4,1095.7
2018-11-14 00:00:00+00:00,7.8,92.6,1095.4
2018-11-14 01:00:00+00:00,7.7,91.9,1094.8
2018-11-14 02:00:00+00:00,7.7,91.6,1094.8
2018-11-14 03:00:00+00:00,7.5,90.6,1094.4
2018-11-14 04:00:00+00:00,7.3,90.4,1094.3
2018-11-14 05:00:00+00:00,7.2,90.1,1094.1
2018-11-14 06:00:00+00:00,7.4,88.6,1094.0
2018-11-14 07:00:00+00:00,7.2,88.5,1093.7
2018-11-14 08:00:00+00:00,7.3,86.8,1093.7
2018-11-14 09:00:00+00:00,7.8,85.3,1093.6
2018-11-14 10:00:00+00:00,7.9,84.3,1093.3
2018-11-14 11:00:00+00:00,8.9,81.1,1092.6
2018-11-14 12:00:00+00:00,10.0,78.1,1092.0
2018-11-14 13:00:00+00:00,11.2,75.1,1091.6
2018-11-14 14:00:00+00:00,10.9,75.4,1091.4
2018-11-14 15:00:00+00:00,10.5,77.0,1091.4
2018-11-14 16:00:00+00:00,9.3,81.9,1091.5
2018-11-14 17:00:00+00:00,8.1,85.8,1091.5
2018-11-14 18:00:00+00:00,8.0,86.8,1091.5
2018-11-14 19:00:00+00:00,8.1,86.3,1091.4
2018-11-14 20:00:00+00:00,8.0,85.6,1091.2
2018-11-14 21:00:00+00:00,8.0,85.2,1091.2
2018-11-14 22:00:00+00:00,7.7,87.1,1091.3
2018-11-14 23:00:00+00:00,7.1,87.1,1091.3
2018-11-15 00:00:00+00:00,7.0,86.5,1090.9
2018-11-15 01:00:00+00:00,7.0,85.7,1090.3
2018-11-15 02:00:00+00:00,7.1,85.7,1090.3
2018-11-15 03:00:00+00:00,7.1,85.6,1090.2
2018-11-15 04:00:00+00:00,7.1,85.5,1090.2
2018-11-15 05:00:00+00:00,6.9,85.7,1090.3
2018-11-15 06:00:00+00:00,6.8,85.4,1090.3
2018-11-15 07:00:00+00:00,6.9,84.9,1090.4
2018-11-15 08:00:00+00:00,7.3,84.4,1090.5
2018-11-15 09:00:00+00:00,7.8,82.7,1090.4
2018-11-15 10:00:00+00:00,8.4,80.4,1090.4
2018-11-15 11:00:00+00:00,9.1,78.5,1090.0
2018-11-15 12:00:00+00:00,9.7,76.4,1089.5
2018-11-15 13:00:00+00:00,10.1,74.9,1089.2
2018-11-15 14:00:00+00:00,10.0,75.3,1089.2
2018-11-15 15:00:00+00:00,9.5,76.8,1089.3
2018-11-15 16:00:00+00:00,8.9,78.1,1089.3
2018-11-15 17:00:00+00:00,8.3,79.2,1089.2
2018-11-15 18:00:00+00:00,7.9,80.0,1089.3
2018-11-15 19:00:00+00:00,7.6,81.0,1089.5
2018-11-15 20:00:00+00:00,7.3,81.8,1089.8
2018-11-15 21:00:00+00:00,7.0,82.2,1089.8
2018-11-15 22:00:00+00:00,6.8,81.7,1089.9
2018-11-15 23:00:00+00:00,6.7,81.6,1090.0
2018-11-16 00:00:00+00:00,6.7,81.5,1090.0
2018-11-16 01:00:00+00:00,6.8,80.7,1089.9
2018-11-16 02:00:00+00:00,6.7,80.3,1090.0
2018-11-16 03:00:00+00:00,6.6,80.1,1089.8
2018-11-16 04:00:00+00:00,6.5,80.0,1089.7
2018-11-16 05:00:00+00:00,6.4,80.8,1089.7
2018-11-16 06:00:00+00:00,6.0,81.5,1089.5
2018-11-16 07:00:00+00:00,5.6,82.1,1089.8
2018-11-16 08:00:00+00:00,5.3,81.8,1090.4
2018-11-16 09:00:00+00:00,5.3,81.8,1090.6
2018-11-16 10:00:00+00:00,5.5,80.7,1091.1
2018-11-16 11:00:00+00:00,5.6,79.9,1090.8
2018-11-16 12:00:00+00:00,5.8,77.9,1090.4
2018-11-16 13:00:00+00:00,6.2,75.5,1090.0
2018-11-16 14:00:00+00:00,6.6,72.7,1089.5
2018-11-16 15:00:00+00:00,6.5,72.4,1089.4
2018-11-16 16:00:00+00:00,5.8,72.1,1089.3
2018-11-16 17:00:00+00:00,4.8,74.5,1089.5
2018-11-16 18:00:00+00:00,3.9,77.5,1089.7
2018-11-16 19:00:00+00:00,2.7,81.7,1089.5
2018-11-16 20:00:00+00:00,3.2,82.6,1089.4
2018-11-16 21:00:00+00:00,4.5,74.2,1089.2
2018-11-16 22:00:00+00:00,4.6,69.5,1089.0
2018-11-16 23:00:00+00:00,4.6,68.5,1088.9
2018-11-17 00:00:00+00:00,4.8,68.0,1088.8
2018-11-17 01:00:00+00:00,4.8,68.1,1088.7
2018-11-17 02:00:00+00:00,4.7,68.7,1088.8
2018-11-17 03:00:00+00:00,4.3,70.3,1088.7
2018-11-17 04:00:00+00:00,3.9,71.5,1088.4
2018-11-17 05:00:00+00:00,4.0,70.0,1088.1
2018-11-17 06:00:00+00:00,3.7,72.4,1087.9
2018-11-17 07:00:00+00:00,2.4,82.4,1088.0
2018-11-17 08:00:00+00:00,4.1,66.5,1088.2
2018-11-17 09:00:00+00:00,4.2,64.4,1088.2
2018-11-17 10:00:00+00:00,4.3,63.8,1088.3
2018-11-17 11:00:00+00:00,4.6,63.5,1088.0
2018-11-17 12:00:00+00:00,5.3,61.5,1087.7
2018-11-17 13:00:00+00:00,5.5,60.7,1087.6
2018-11-17 14:00:00+00:00,6.1,59.3,1087.3
2018-11-17 15:00:00+00:00,5.8,61.8,1087.2
2018-11-17 16:00:00+00:00,4.7,67.4,1087.3
2018-11-17 17:00:00+00:00,3.8,73.8,1087.4
2018-11-17 18:00:00+00:00,2.3,81.0,1087.4
2018-11-17 19:00:00+00:00,1.0,84.9,1087.1
2018-11-17 20:00:00+00:00,0.4,87.2,1087.0
2018-11-17 21:00:00+00:00,0.2,87.6,1086.9
2018-11-17 22:00:00+00:00,-0.1,88.2,1086.9
2018-11-17 23:00:00+00:00,1.8,75.5,1086.8
2018-11-18 00:00:00+00:00,3.6,60.7,1086.8
2018-11-18 01:00:00+00:00,2.1,69.6,1086.8
2018-11-18 02:00:00+00:00,2.6,65.3,1086.9
2018-11-18 03:00:00+00:00,2.3,65.1,1086.6
2018-11-18 04:00:00+00:00,2.1,65.3,1086.3
2018-11-18 05:00:00+00:00,1.2,71.1,1085.9
2018-11-18 06:00:00+00:00,-1.2,85.9,1085.7
2018-11-18 07:00:00+00:00,-0.8,83.4,1085.8
2018-11-18 08:00:00+00:00,1.5,69.8,1086.0
2018-11-18 09:00:00+00:00,1.9,68.3,1085.9
2018-11-18 10:00:00+00:00,2.2,67.2,1085.8
2018-11-18 11:00:00+00:00,2.2,66.7,1085.4
2018-11-18 12:00:00+00:00,3.1,64.3,1084.8
2018-11-18 13:00:00+00:00,3.3,62.0,1084.4
2018-11-18 14:00:00+00:00,3.7,60.7,1084.0
2018-11-18 15:00:00+00:00,3.3,64.1,1084.0
2018-11-18 16:00:00+00:00,2.8,64.7,1083.5
2018-11-18 17:00:00+00:00,0.8,74.5,1083.0
2018-11-18 18:00:00+00:00,0.3,76.5,1082.5
2018-11-18 19:00:00+00:00,-0.6,80.5,1081.8
2018-11-18 20:00:00+00:00,0.0,79.6,1081.7
2018-11-18 21:00:00+00:00,-0.1,80.1,1081.4
2018-11-18 22:00:00+00:00,-0.2,80.9,1080.6
2018-11-18 23:00:00+00:00,0.0,81.5,1080.1
2018-11-19 00:00:00+00:00,-0.4,83.5,1079.4
2018-11-19 01:00:00+00:00,-1.8,87.0,1078.4
2018-11-19 02:00:00+00:00,-1.7,86.8,1077.7
2018-11-19 03:00:00+00:00,-1.2,85.0,1077.0
2018-11-19 04:00:00+00:00,-1.1,83.1,1076.3
2018-11-19 05:00:00+00:00,-1.0,77.0,1075.9
2018-11-19 06:00:00+00:00,-1.1,69.9,1075.2
2018-11-19 07:00:00+00:00,-1.0,67.5,1074.8
2018-11-19 08:00:00+00:00,-1.3,67.4,1074.4
2018-11-19 09:00:00+00:00,-1.3,68.4,1073.8
2018-11-19 10:00:00+00:00,-0.9,69.5,1073.2
2018-11-19 11:00:00+00:00,-0.6,70.6,1072.3
2018-11-19 12:00:00+00:00,-0.2,70.9,1071.3
2018-11-19 13:00:00+00:00,0.2,72.8,1070.7
2018-11-19 14:00:00+00:00,-0.2,82.2,1070.2
2018-11-19 15:00:00+00:00,-0.3,90.0,1069.7
2018-11-19 16:00:00+00:00,-0.4,91.8,1069.4
2018-11-19 17:00:00+00:00,-0.2,91.9,1069.0
2018-11-19 18:00:00+00:00,0.0,91.1,1068.7
2018-11-19 19:00:00+00:00,0.5,86.5,1068.4
2018-11-19 20:00:00+00:00,0.6,85.2,1068.1
2018-11-19 21:00:00+00:00,0.9,81.5,1068.0
2018-11-19 22:00:00+00:00,1.0,80.4,1067.8
2018-11-19 23:00:00+00:00,1.0,81.5,1067.5
2018-11-20 00:00:00+00:00,0.6,89.1,1067.0
2018-11-20 01:00:00+00:00,0.1,88.9,1066.5
2018-11-20 02:00:00+00:00,-0.1,89.6,1066.3
2018-11-20 03:00:00+00:00,-0.6,88.0,1065.9
2018-11-20 04:00:00+00:00,-0.7,87.6,1066.0
2018-11-20 05:00:00+00:00,-0.6,85.7,1066.4
2018-11-20 06:00:00+00:00,-0.3,84.5,1066.4
2018-11-20 07:00:00+00:00,-0.2,83.0,1066.2
2018-11-20 08:00:00+00:00,1.0,74.6,1066.7
2018-11-20 09:00:00+00:00,1.6,70.9,1066.4
2018-11-20 10:00:00+00:00,1.9,70.1,1066.8
2018-11-20 11:00:00+00:00,2.1,69.3,1067.0
2018-11-20 12:00:00+00:00,2.6,67.3,1067.0
2018-11-20 13:00:00+00:00,2.8,66.3,1066.8
2018-11-20 14:00:00+00:00,2.8,66.3,1067.0
2018-11-20 15:00:00+00:00,2.7,66.6,1067.5
2018-11-20 16:00:00+00:00,2.4,68.6,1067.3
2018-11-20 17:00:00+00:00,2.0,70.1,1067.9
2018-11-20 18:00:00+00:00,1.8,70.6,1068.6
2018-11-20 19:00:00+00:00,1.6,71.3,1069.0
2018-11-20 20:00:00+00:00,1.5,72.7,1069.7
2018-11-20 21:00:00+00:00,1.1,74.9,1070.7
2018-11-20 22:00:00+00:00,0.7,77.5,1070.5
2018-11-20 23:00:00+00:00,0.5,79.1,1070.4
2018-11-21 00:00:00+00:00,-0.2,82.9,1070.7
2018-11-21 01:00:00+00:00,-0.7,85.7,1071.0
2018-11-21 02:00:00+00:00,-0.4,84.7,1071.9
2018-11-21 03:00:00+00:00,0.1,83.0,1072.4
2018-11-21 04:00:00+00:00,-0.2,84.8,1073.0
2018-11-21 05:00:00+00:00,-1.2,87.3,1073.0
2018-11-21 06:00:00+00:00,-1.4,88.3,1073.5
2018-11-21 07:00:00+00:00,-1.4,87.9,1074.2
2018-11-21 08:00:00+00:00,-0.9,86.4,1075.4
2018-11-21 09:00:00+00:00,0.4,81.5,1075.9
2018-11-21 10:00:00+00:00,2.1,76.6,1076.2
2018-11-21 11:00:00+00:00,3.0,73.3,1076.3
2018-11-21 12:00:00+00:00,3.8,70.1,1076.5
2018-11-21 13:00:00+00:00,4.3,67.4,1076.7
2018-11-21 14:00:00+00:00,4.2,68.6,1077.1
2018-11-21 15:00:00+00:00,3.4,71.6,1077.6
2018-11-21 16:00:00+00:00,2.8,73.9,1078.3
2018-11-21 17:00:00+00:00,2.5,75.9,1078.8
2018-11-21 18:00:00+00:00,2.5,76.0,1079.6
2018-11-21 19:00:00+00:00,1.5,84.6,1080.1
2018-11-21 20:00:00+00:00,0.9,88.9,1080.6
2018-11-21 21:00:00+00:00,0.6,89.9,1080.9
2018-11-21 22:00:00+00:00,0.3,91.0,1081.1
2018-11-21 23:00:00+00:00,0.2,91.7,1081.2
2018-11-22 00:00:00+00:00,0.2,91.6,1081.2
2018-11-22 01:00:00+00:00,-0.2,93.8,1081.2
2018-11-22 02:00:00+00:00,-0.2,94.8,1081.3
2018-11-22 03:00:00+00:00,0.0,93.9,1081.1
2018-11-22 04:00:00+00:00,-0.2,92.8,1081.2
2018-11-22 05:00:00+00:00,-0.3,94.8,1081.5
2018-11-22 06:00:00+00:00,-0.1,94.1,1081.5
2018-11-22 07:00:00+00:00,0.3,91.7,1081.6
2018-11-22 08:00:00+00:00,-0.1,91.9,1082.0
2018-11-22 09:00:00+00:00,0.7,90.4,1082.2
2018-11-22 10:00:00+00:00,1.9,85.6,1082.5
2018-11-22 11:00:00+00:00,3.2,79.9,1082.5
2018-11-22 12:00:00+00:00,4.8,74.1,1082.3
2018-11-22 13:00:00+00:00,6.1,69.7,1081.8
2018-11-22 14:00:00+00:00,6.7,67.3,1081.6
2018-11-22 15:00:00+00:00,6.6,67.4,1081.5
2018-11-22 16:00:00+00:00,5.3,74.4,1081.5
2018-11-22 17:00:00+00:00,3.6,83.1,1081.9
2018-11-22 18:00:00+00:00,2.7,86.8,1082.3
2018-11-22 19:00:00+00:00,2.1,89.8,1082.8
2018-11-22 20:00:00+00:00,1.9,90.4,1083.1
2018-11-22 21:00:00+00:00,1.9,91.0,1083.3
2018-11-22 22:00:00+00:00,1.6,91.5,1083.1
2018-11-22 23:00:00+00:00,1.6,91.7,1082.9
2018-11-23 00:00:00+00:00,1.3,91.3,1082.8
2018-11-23 01:00:00+00:00,0.8,91.5,1083.1
2018-11-23 02:00:00+00:00,0.6,92.0,1083.3
2018-11-23 03:00:00+00:00,1.0,91.4,1083.0
2018-11-23 04:00:00+00:00,1.3,90.0,1082.6
2018-11-23 05:00:00+00:00,1.5,88.7,1082.3
2018-11-23 06:00:00+00:00,1.4,88.3,1082.3
2018-11-23 07:00:00+00:00,1.3,88.6,1082.3
2018-11-23 08:00:00+00:00,1.2,88.3,1082.3
2018-11-23 09:00:00+00:00,2.0,85.5,1081.9
2018-11-23 10:00:00+00:00,3.0,81.7,1081.4
2018-11-23 11:00:00+00:00,3.8,78.4,1080.8
2018-11-23 12:00:00+00:00,4.0,77.5,1079.9
2018-11-23 13:00:00+00:00,4.2,76.9,1079.1
2018-11-23 14:00:00+00:00,4.5,76.8,1078.6
2018-11-23 15:00:00+00:00,4.2,79.0,1078.1
2018-11-23 16:00:00+00:00,4.1,79.6,1077.7
2018-11-23 17:00:00+00:00,4.2,77.9,1076.9
2018-11-23 18:00:00+00:00,4.1,78.3,1076.0
2018-11-23 19:00:00+00:00,3.0,86.1,1076.3
2018-11-23 20:00:00+00:00,2.3,91.3,1076.0
2018-11-23 21:00:00+00:00,2.5,92.0,1075.2
2018-11-23 22:00:00+00:00,2.4,91.9,1074.2
2018-11-23 23:00:00+00:00,2.6,92.0,1074.7
2018-11-24 00:00:00+00:00,2.3,91.3,1075.3
2018-11-24 01:00:00+00:00,2.6,92.3,1075.8
2018-11-24 02:00:00+00:00,3.2,92.3,1075.4
2018-11-24 03:00:00+00:00,3.7,90.8,1075.2
2018-11-24 04:00:00+00:00,4.0,91.0,1075.3
2018-11-24 05:00:00+00:00,4.0,91.2,1075.9
2018-11-24 06:00:00+00:00,4.1,91.3,1076.1
2018-11-24 07:00:00+00:00,3.9,91.2,1076.4
2018-11-24 08:00:00+00:00,4.2,91.3,1077.1
2018-11-24 09:00:00+00:00,5.0,88.9,1077.5
2018-11-24 10:00:00+00:00,6.9,83.6,1077.7
2018-11-24 11:00:00+00:00,8.7,75.5,1077.5
2018-11-24 12:00:00+00:00,10.4,59.3,1077.1
2018-11-24 13:00:00+00:00,11.0,57.3,1077.0
2018-11-24 14:00:00+00:00,11.2,55.9,1076.4
2018-11-24 15:00:00+00:00,10.5,55.9,1076.4
2018-11-24 16:00:00+00:00,8.4,66.1,1076.5
2018-11-24 17:00:00+00:00,5.8,77.1,1076.4
2018-11-24 18:00:00+00:00,5.7,80.7,1076.6
2018-11-24 19:00:00+00:00,5.8,82.7,1076.5
2018-11-24 20:00:00+00:00,5.5,83.3,1076.5
2018-11-24 21:00:00+00:00,4.6,85.7,1076.5
2018-11-24 22:00:00+00:00,4.4,85.7,1076.3
2018-11-24 23:00:00+00:00,3.7,87.7,1075.8
2018-11-25 00:00:00+00:00,3.4,88.4,1075.4
2018-11-25 01:00:00+00:00,3.2,88.9,1075.1
2018-11-25 02:00:00+00:00,2.6,89.5,1074.8
2018-11-25 03:00:00+00:00,2.4,89.9,1073.8
2018-11-25 04:00:00+00:00,2.2,90.2,1073.3
2018-11-25 05:00:00+00:00,1.8,90.3,1072.7
2018-11-25 06:00:00+00:00,1.2,94.1,1072.1
2018-11-25 07:00:00+00:00,1.5,93.4,1071.9
2018-11-25 08:00:00+00:00,1.7,92.8,1071.3
2018-11-25 09:00:00+00:00,2.5,91.1,1070.7
2018-11-25 10:00:00+00:00,4.3,84.2,1070.1
2018-11-25 11:00:00+00:00,5.2,80.9,1069.8
2018-11-25 12:00:00+00:00,6.2,77.0,1069.0
2018-11-25 13:00:00+00:00,7.3,72.4,1068.5
2018-11-25 14:00:00+00:00,7.1,74.6,1068.0
2018-11-25 15:00:00+00:00,5.9,78.7,1068.0
2018-11-25 16:00:00+00:00,5.0,83.7,1068.3
2018-11-25 17:00:00+00:00,4.7,86.0,1067.8
2018-11-25 18:00:00+00:00,4.4,86.8,1067.7
2018-11-25 19:00:00+00:00,4.0,86.4,1067.6
2018-11-25 20:00:00+00:00,4.1,84.5,1067.4
2018-11-25 21:00:00+00:00,4.3,84.2,1067.4
2018-11-25 22:00:00+00:00,4.2,88.3,1067.5
2018-11-25 23:00:00+00:00,3.7,87.0,1067.8
2018-11-26 00:00:00+00:00,3.7,84.9,1067.6
2018-11-26 01:00:00+00:00,4.0,81.4,1067.5
2018-11-26 02:00:00+00:00,4.3,77.2,1067.5
2018-11-26 03:00:00+00:00,4.0,82.3,1067.5
2018-11-26 04:00:00+00:00,4.0,83.2,1067.2
2018-11-26 05:00:00+00:00,3.7,87.6,1066.8
2018-11-26 06:00:00+00:00,3.7,86.5,1066.9
2018-11-26 07:00:00+00:00,3.5,90.0,1067.4
2018-11-26 08:00:00+00:00,3.7,88.8,1067.8
2018-11-26 09:00:00+00:00,3.9,87.8,1068.5
2018-11-26 10:00:00+00:00,4.2,86.5,1068.8
2018-11-26 11:00:00+00:00,4.6,84.5,1068.8
2018-11-26 12:00:00+00:00,4.7,81.9,1068.8
2018-11-26 13:00:00+00:00,4.9,81.6,1069.0
2018-11-26 14:00:00+00:00,4.8,83.3,1069.2
2018-11-26 15:00:00+00:00,4.9,84.0,1069.9
2018-11-26 16:00:00+00:00,4.9,85.6,1070.6
2018-11-26 17:00:00+00:00,4.7,86.0,1071.2
2018-11-26 18:00:00+00:00,4.3,87.1,1072.0
2018-11-26 19:00:00+00:00,4.0,86.8,1072.7
2018-11-26 20:00:00+00:00,4.0,86.8,1073.5
2018-11-26 21:00:00+00:00,3.9,88.3,1074.4
2018-11-26 22:00:00+00:00,3.8,90.3,1075.1
2018-11-26 23:00:00+00:00,3.8,90.1,1075.6
2018-11-27 00:00:00+00:00,3.6,89.5,1076.4
2018-11-27 01:00:00+00:00,3.2,89.1,1076.9
2018-11-27 02:00:00+00:00,3.0,89.4,1077.5
2018-11-27 03:00:00+00:00,2.9,89.3,1078.0
2018-11-27 04:00:00+00:00,3.0,89.7,1078.2
2018-11-27 05:00:00+00:00,3.0,89.2,1078.5
2018-11-27 06:00:00+00:00,3.0,88.3,1079.2
2018-11-27 07:00:00+00:00,3.1,89.0,1079.9
2018-11-27 08:00:00+00:00,3.1,88.9,1080.9
2018-11-27 09:00:00+00:00,3.4,88.1,1081.6
2018-11-27 10:00:00+00:00,4.1,85.4,1081.8
2018-11-27 11:00:00+00:00,4.3,83.0,1082.2
2018-11-27 12:00:00+00:00,4.3,84.3,1082.6
2018-11-27 13:00:00+00:00,4.7,82.9,1082.8
2018-11-27 14:00:00+00:00,4.7,84.3,1083.0
2018-11-27 15:00:00+00:00,4.6,87.2,1083.6
2018-11-27 16:00:00+00:00,4.4,88.7,1084.0
2018-11-27 17:00:00+00:00,4.0,89.3,1084.4
2018-11-27 18:00:00+00:00,4.1,88.9,1084.9
2018-11-27 19:00:00+00:00,4.2,89.8,1085.2
2018-11-27 20:00:00+00:00,4.2,90.3,1085.5
2018-11-27 21:00:00+00:00,4.0,90.3,1085.8
2018-11-27 22:00:00+00:00,4.1,90.6,1085.9
2018-11-27 23:00:00+00:00,4.0,90.7,1086.1
2018-11-28 00:00:00+00:00,3.7,91.2,1086.1
2018-11-28 01:00:00+00:00,2.9,90.8,1085.9
2018-11-28 02:00:00+00:00,2.2,92.0,1086.0
2018-11-28 03:00:00+00:00,2.2,90.0,1085.7
2018-11-28 04:00:00+00:00,2.0,90.4,1085.7
2018-11-28 05:00:00+00:00,2.0,90.1,1085.7
2018-11-28 06:00:00+00:00,2.1,87.6,1085.7
2018-11-28 07:00:00+00:00,2.5,85.7,1086.0
2018-11-28 08:00:00+00:00,2.2,86.9,1086.6
2018-11-28 09:00:00+00:00,3.4,81.0,1086.9
2018-11-28 10:00:00+00:00,4.3,78.7,1087.0
2018-11-28 11:00:00+00:00,5.1,75.9,1087.1
2018-11-28 12:00:00+00:00,5.7,72.6,1087.0
2018-11-28 13:00:00+00:00,6.0,71.5,1086.7
2018-11-28 14:00:00+00:00,5.9,71.5,1086.5
2018-11-28 15:00:00+00:00,5.5,72.7,1086.7
2018-11-28 16:00:00+00:00,5.1,74.1,1086.5
2018-11-28 17:00:00+00:00,4.9,75.8,1086.7
2018-11-28 18:00:00+00:00,4.8,78.1,1086.9
2018-11-28 19:00:00+00:00,4.8,78.7,1087.2
2018-11-28 20:00:00+00:00,5.0,79.1,1087.2
2018-11-28 21:00:00+00:00,5.0,78.2,1087.1
2018-11-28 22:00:00+00:00,4.8,79.1,1087.0
2018-11-28 23:00:00+00:00,4.8,78.5,1086.3
2018-11-29 00:00:00+00:00,4.7,78.7,1086.0
2018-11-29 01:00:00+00:00,4.8,78.1,1085.5
2018-11-29 02:00:00+00:00,5.0,77.1,1084.9
2018-11-29 03:00:00+00:00,5.0,76.1,1084.1
2018-11-29 04:00:00+00:00,4.9,75.5,1083.6
2018-11-29 05:00:00+00:00,4.8,76.0,1083.4
2018-11-29 06:00:00+00:00,4.3,78.8,1083.1
2018-11-29 07:00:00+00:00,3.9,80.8,1082.6
2018-11-29 08:00:00+00:00,4.0,78.6,1082.6
2018-11-29 09:00:00+00:00,4.9,74.5,1082.3
2018-11-29 10:00:00+00:00,5.4,74.3,1082.6
2018-11-29 11:00:00+00:00,5.8,74.7,1082.4
2018-11-29 12:00:00+00:00,6.3,74.0,1081.5
2018-11-29 13:00:00+00:00,6.6,72.9,1080.5
